accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall,epoch,phase
0.8536552786827087,0.3635745346546173,0.8424755930900574,0.8699044585227966,0.9710366129875183,0.14011313021183014,0.9618834257125854,0.9809451103210449,1,frozen_base
0.9599838852882385,0.13889816403388977,0.9536889791488647,0.96690434217453,0.9759908318519592,0.08927851170301437,0.969196081161499,0.9832317233085632,2,frozen_base
0.9667764902114868,0.10269248485565186,0.960084855556488,0.9740347266197205,0.9778963327407837,0.07265844941139221,0.9686098694801331,0.9878048896789551,3,frozen_base
0.9696011543273926,0.09094859659671783,0.9659591317176819,0.9734965562820435,0.9778963327407837,0.06359174102544785,0.9693113565444946,0.9870426654815674,4,frozen_base
0.9720223546028137,0.08086970448493958,0.9661219716072083,0.9783398509025574,0.980182945728302,0.05810943618416786,0.9758307933807373,0.9847561120986938,5,frozen_base
0.9733001589775085,0.07683976739645004,0.9696929454803467,0.9771290421485901,0.9798018336296082,0.05475686863064766,0.972952663898468,0.9870426654815674,6,frozen_base
0.9726948738098145,0.07501997798681259,0.968404233455658,0.9772635698318481,0.9820883870124817,0.052076827734708786,0.9788039326667786,0.9855182766914368,7,frozen_base
0.9746452569961548,0.07001955807209015,0.9719101190567017,0.9775326251983643,0.9805639982223511,0.05062085762619972,0.9737039804458618,0.9878048896789551,8,frozen_base
