accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall,epoch,phase
0.6888828873634338,1.3452228307724,0.6859679222106934,0.696488618850708,0.8608993887901306,0.4402121603488922,0.8197163939476013,0.9253048896789551,1,frozen_base
0.8352949023246765,0.5708919167518616,0.834227442741394,0.8368088006973267,0.9264481663703918,0.21193848550319672,0.8959660530090332,0.9649389982223511,2,frozen_base
0.8854663968086243,0.37955477833747864,0.8844605684280396,0.8867213726043701,0.957317054271698,0.13829290866851807,0.9411764740943909,0.9756097793579102,3,frozen_base
0.9123007655143738,0.2646978199481964,0.9117291569709778,0.9129557609558105,0.9664633870124817,0.11614273488521576,0.9553571343421936,0.9786585569381714,4,frozen_base
0.9281727075576782,0.2241978943347931,0.9295451641082764,0.9265437722206116,0.9702743887901306,0.09966980665922165,0.9625187516212463,0.9786585569381714,5,frozen_base
0.9341583251953125,0.1965450942516327,0.9346713423728943,0.933539628982544,0.9714176654815674,0.09367707371711731,0.9632958769798279,0.980182945728302,6,frozen_base
0.9384625554084778,0.18839937448501587,0.9401674866676331,0.9364994168281555,0.9737042784690857,0.0846136137843132,0.9697656631469727,0.9778963327407837,7,frozen_base
0.9460622668266296,0.1593039184808731,0.9471341967582703,0.9448405504226685,0.9748475551605225,0.07803481817245483,0.9734042286872864,0.9763719439506531,8,frozen_base
