accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall,epoch,phase
0.9092070460319519,0.2532692551612854,0.9117368459701538,0.9060944318771362,0.9794207215309143,0.08744850009679794,0.9750755429267883,0.9839938879013062,1,frozen_base
0.9680543541908264,0.10221070051193237,0.9646100401878357,0.971747636795044,0.9824694991111755,0.055500391870737076,0.9745127558708191,0.9908536672592163,2,frozen_base
0.9747124910354614,0.07689812034368515,0.9730526804924011,0.976456344127655,0.984375,0.0468948557972908,0.9739000797271729,0.9954268336296082,3,frozen_base
0.9772008657455444,0.06558159738779068,0.9747055768966675,0.9798197150230408,0.9866616129875183,0.039208702743053436,0.9789947271347046,0.9946646094322205,4,frozen_base
0.9777389168739319,0.06044595316052437,0.9762607216835022,0.9792816042900085,0.9878048896789551,0.03467471897602081,0.9833837151527405,0.9923780560493469,5,frozen_base
0.9802272915840149,0.05579692870378494,0.9785494208335876,0.9819722771644592,0.9874237775802612,0.03308865427970886,0.9811888933181763,0.9939024448394775,6,frozen_base
0.9798910617828369,0.054271116852760315,0.9789205193519592,0.98089599609375,0.9870426654815674,0.03249691426753998,0.9804511070251465,0.9939024448394775,7,frozen_base
0.982648491859436,0.048561785370111465,0.9831649661064148,0.9821068048477173,0.9870426654815674,0.031040631234645844,0.9797297120094299,0.9946646094322205,8,frozen_base
